Paper Title,Total Authors,Female Authors,lead?,Local_Collaboration?,national_collaboration?,International_collaboration?,Study Domain Terms,Author Name,Gender,Affiliation,Country,Conceptualization,Data Curation,Formal Analysis,Funding Acquisition,Investigation,Methodology,Project Administration,Resources,Software,Supervision,Validation,Visualization,Writing – Original Draft,Writing – Review & Editing,Total Authors,Female Authors
Trace matrix optimization for fault localization,1,0,0,1,1,0,"Fault localization, Coincidental correctness, Trace matrix, Data imbalance, Data augmentation",Jian Hu,Male,"School of Big Data and Software Engineering, Chongqing University",China,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Translating meaning representations to behavioural interface specifications,2,0,0,1,1,0,"Natural language processing, Higher-order logic, Formal specification language, Java programs, Theorem provers",Iat Tou Leong,Male,"University of Coimbra, CISUC, Department of Informatics Engineering",Portugal,1,1,0,0,1,1,0,0,1,0,1,0,1,0,2,0
,,,,,,,,Raul Barbosa,Male,"University of Coimbra, CISUC, Department of Informatics Engineering",Portugal,1,0,0,0,0,1,0,0,0,1,0,0,0,1,,
Uncovering gender gap in academia: A comprehensive analysis within the software engineering community,5,2,0,1,1,0,"Gender gap, co-authorship, academic promotions, homophily, SE community",Andrea D’Angelo,Male,"Department of Information Engineering and Information Sciences and Mathematics, University of L’Aquila, Italy",Italy,0,0,1,0,0,1,0,0,1,0,1,1,1,1,5,2
,,,,,,,,Giordano d’Aloisio,Male,"Department of Information Engineering and Information Sciences and Mathematics, University of L’Aquila, Italy",Italy,0,0,1,0,0,1,0,0,1,0,1,1,1,1,,
,,,,,,,,Francesca Marzi,Female,"Department of Information Engineering and Information Sciences and Mathematics, University of L’Aquila, Italy",Italy,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,
,,,,,,,,Antinisca Di Marco,Female,"Department of Information Engineering and Information Sciences and Mathematics, University of L’Aquila, Italy",Italy,1,0,0,1,0,1,0,0,0,1,0,0,0,1,,
,,,,,,,,Giovanni Stilo,Male,"Department of Information Engineering and Information Sciences and Mathematics, University of L’Aquila, Italy",Italy,1,0,0,0,0,0,0,0,0,1,1,0,0,1,,
Understanding participation and corporatization in service of diversity in free/libre and open source software development projects,2,1,1,0,1,0,"software development, FLOSS, corporate engagement, diversity, GitHub",Olivia B. Newton,Female,"a: Institute for Simulation and Training, University of Central Florida, Orlando, FL, USA",USA,1,1,1,0,1,1,1,0,1,0,1,1,1,1,2,1
,,,,,,,,Stephen M. Fiore,Male,"a: Institute for Simulation and Training, University of Central Florida, Orlando, FL, USA, b: Department of Philosophy, University of Central Florida, Orlando, FL, USA",USA,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,
Understanding Virtual Onboarding Dynamics and Developer Turnover Intention in the Era of Pandemic,3,1,0,0,0,1,"Onboarding, Turnover, Virtual Work, Retention, Pandemic",Gorkem Akdur,Male,Kadir Has University,Turkey,1,0,1,0,1,1,0,1,0,0,0,1,1,0,3,1
,,,,,,,,Mehmet N. Aydin,Male,Kadir Has University,Turkey,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,
,,,,,,,,Gizdem Akdur,Female,University of Hertfordshire,UK,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,
Unlocking inclusive education: A quality assessment of software design in applications for children with autism,3,1,1,1,1,0,"Assistive technologies, software engineering, autism, inclusive education, user-centered design",Yussy Chinchay,Female,"Universidad Autónoma de Madrid, Ciudad Universitaria de Cantoblanco, Madrid, Spain",Spain,1,0,1,0,1,1,0,1,0,0,1,0,1,0,3,1
,,,,,,,,Javier Gomez,Male,"Universidad Autónoma de Madrid, Ciudad Universitaria de Cantoblanco, Madrid, Spain",Spain,1,0,0,0,1,0,0,1,0,1,0,0,0,1,,
,,,,,,,,Germán Montoro,Male,"Universidad Autónoma de Madrid, Ciudad Universitaria de Cantoblanco, Madrid, Spain",Spain,1,0,0,1,1,0,0,1,0,1,0,0,0,1,,
Unveiling Faulty User Sequences: A Model-Based Approach to Test Three-Tier Software Architectures,3,0,0,1,1,0,"Software Testing, Architecture, Fault Detection, Web Applications, Model-based Testing",Leonardo Scommegna,Male,"Department of Information Engineering, University of Florence",Italy,1,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0
,,,,,,,,Roberto Verdecchia,Male,"Department of Information Engineering, University of Florence",Italy,0,0,0,0,1,1,1,0,0,1,0,0,0,1,,
,,,,,,,,Enrico Vicario,Male,"Department of Information Engineering, University of Florence",Italy,1,0,1,1,1,1,0,0,0,1,0,0,0,1,,
UVLHub: A feature model data repository using UVL and open science principles,5,0,0,0,0,1,"Software Product Lines, Feature Models, Open Science, Variability Modelling, UVL",David Romero-Organvidez,Male,"Department of Computer Languages and Systems, University of Seville, I3US Research Institute, Universidad de Sevilla",Spain,1,0,0,0,1,1,0,0,1,1,1,0,1,1,5,0
,,,,,,,,José A. Galindo,Male,"Department of Computer Languages and Systems, University of Seville, I3US Research Institute, Universidad de Sevilla",Spain,0,0,0,0,1,0,0,0,0,1,0,0,1,1,,
,,,,,,,,Chico Sundermann,Male,"Institute of Software Engineering and Programming Languages, Ulm University",Germany,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,
,,,,,,,,Jose-Miguel Horcas,Male,"ITIS Software, Universidad de Málaga",Spain,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,
,,,,,,,,David Benavides,Male,"Department of Computer Languages and Systems, University of Seville, I3US Research Institute, Universidad de Sevilla",Spain,1,0,0,0,1,0,0,0,0,1,1,0,1,1,,
Valkyrie: Improving fuzzing performance through deterministic techniques,4,0,0,0,0,1,"Fuzzing, Greybox fuzzing, Deterministic techniques, Mutation, Bug exploitation",Yuyang Rong,Male,"University of California, Davis",USA,0,0,0,0,0,1,0,0,1,0,1,1,1,1,4,0
,,,,,,,,Chibin Zhang,Male,ShanghaiTech University,China,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
,,,,,,,,Jianzhong Liu,Male,ShanghaiTech University,China,0,0,0,0,0,1,0,0,1,0,1,0,1,0,,
,,,,,,,,Hao Chen,Male,"University of California, Davis",USA,1,0,0,1,0,1,1,0,0,0,0,0,0,1,,
Variability debt in opportunistic reuse: A multi-project field study,5,2,1,0,0,1,"Technical debt, Variability management, Opportunistic reuse, Clone-and-own reuse, Software variants",Daniele Wolfart,Female,"PPGComp, Western Paraná State University (UNIOESTE), Cascavel, Brazil",Brazil,1,1,0,0,1,1,0,0,0,0,1,1,1,1,5,2
,,,,,,,,Jabier Martinez,Male,"Tecnalia, Basque Research and Technology Alliance (BRTA), Derio, Spain",Spain,1,1,0,0,1,1,0,0,0,0,1,1,1,1,,
,,,,,,,,Wesley K.G. Assunção,Male,"CSC, North Carolina State University (NCSU), Raleigh, USA; OPUS, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Rio de Janeiro, Brazil","USA, Brazil",1,1,0,0,1,1,0,0,0,0,1,1,1,1,,
,,,,,,,,Thelma E. Colanzi,Female,"DIN, State University of Maringá (UEM), Maringá, Brazil",Brazil,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,
,,,,,,,,Alexander Egyed,Male,"ISSE, Johannes Kepler University Linz (JKU), Linz, Austria",Austria,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,
Variability management and software product line knowledge in software companies,5,2,0,0,0,1,"software product line engineering, variability management, reuse practices, software development companies, empirical study",Antonio M. Gutiérrez-Fernández,Male,"I3US, Universidad de Sevilla, ETSII, Av. Reina Mercedes s/n, Seville, Sevilla, Spain",Spain,1,0,0,0,0,1,0,0,0,0,0,1,1,1,5,2
,,,,,,,,Ana Eva Chacón-Luna,Female,"Universidad Estatal de Milagro, Km. 1 1/2 vía km. 26, Milagro, Ecuador",Ecuador,1,0,0,0,0,1,0,0,0,0,0,1,1,1,,
,,,,,,,,David Benavides,Male,"I3US, Universidad de Sevilla, ETSII, Av. Reina Mercedes s/n, Seville, Sevilla, Spain",Spain,1,0,1,0,0,1,0,1,0,0,1,1,1,1,,
,,,,,,,,Lidia Fuentes,Female,"ITIS Software, Universidad de Málaga, Málaga, Spain",Spain,1,0,1,0,0,1,0,1,0,0,1,1,1,1,,
,,,,,,,,Rick Rabiser,Male,"CDL VaSiCS, LIT CPS Lab, Johannes Kepler University Linz, Altenberger Straße 69, Linz, Austria",Austria,0,0,0,0,0,1,0,0,0,1,1,1,1,1,,
"Variability modeling of products, processes, and resources in cyber–physical production systems engineering",7,1,0,0,0,1,"Cyber-Physical Production Systems, Process Automation, Control Systems, Product Variability, Resource Configuration",Kristof Meixner,Male,"Christian Doppler Laboratory SQI, TU Wien, Information Systems Engineering, TU Wien",Austria,1,1,1,0,1,1,1,0,1,0,1,1,1,1,7,1
,,,,,,,,Kevin Feichtinger,Male,"CRC 1608, KASTEL – Dependability of Software-intensive Systems, Karlsruhe Institute of Technology",Germany,1,1,1,0,1,1,1,0,1,0,1,1,1,1,,
,,,,,,,,Hafiyyan Sayyid Fadhlillah,Male,"Christian Doppler Laboratory VaSiCS, Johannes Kepler University Linz",Austria,1,1,1,0,1,1,0,0,1,0,1,1,1,1,,
,,,,,,,,Sandra Greiner,Female,"Software Engineering Group, Institute of Computer Science, University of Bern",Switzerland,1,0,1,0,1,1,0,0,0,0,1,0,1,1,,
,,,,,,,,Hannes Marcher,Male,"Christian Doppler Laboratory SQI, TU Wien",Austria,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,
,,,,,,,,Rick Rabiser,Male,"Christian Doppler Laboratory VaSiCS, Johannes Kepler University Linz, LIT CPS Lab, Johannes Kepler University Linz",Austria,1,0,0,1,0,1,0,1,0,0,0,0,1,1,,
,,,,,,,,Stefan Biffl,Male,"Information Systems Engineering, TU Wien",Austria,1,0,0,1,0,0,0,1,0,0,0,0,1,0,,
Version control of speaker recognition systems,2,0,0,1,1,0,"speaker recognition, model version control, voice identity, deployment, Python framework",Quan Wang,Male,"Google, 111 8th Ave, New York, 10011, NY, USA",USA,1,0,1,0,1,1,0,0,1,0,1,1,1,1,2,0
,,,,,,,,Ignacio Lopez Moreno,Male,"Google, 111 8th Ave, New York, 10011, NY, USA",USA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Visualization of object-oriented software in a city metaphor: Comprehending the implemented variability and its technical debt,3,1,0,1,1,0,"Software visualization, Object-oriented systems, Technical debt, Variability management, OO mechanisms",Johann Mortara,Male,"Université Côte d’Azur, CNRS, I3S",France,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3,1
,,,,,,,,Philippe Collet,Male,"Université Côte d’Azur, CNRS, I3S",France,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,
,,,,,,,,Anne-Marie Dery-Pinna,Female,"Université Côte d’Azur, CNRS, I3S",France,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,
Vulnerability detection techniques for smart contracts: A systematic literature review,3,1,0,1,1,0,"Music industry, Finance, Retail, Smart contracts, Vulnerability detection",Fernando Richter Vidal,Male,"University of Coimbra, Centre for Informatics and Systems of the University of Coimbra, Department of Informatics Engineering",Portugal,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1
,,,,,,,,Naghmeh Ivaki,Female,"University of Coimbra, Centre for Informatics and Systems of the University of Coimbra, Department of Informatics Engineering",Portugal,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,
,,,,,,,,Nuno Laranjeiro,Male,"University of Coimbra, Centre for Informatics and Systems of the University of Coimbra, Department of Informatics Engineering",Portugal,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,
WASMICO: Micro-containers in microcontrollers with WebAssembly,4,0,0,0,1,0,"IoT, WebAssembly, Edge Computing, Microcontrollers, DevOps",Eduardo Ribeiro,Male,"DEI/FEUP, Rua Dr. Roberto Frias, Porto, Portugal",Portugal,0,0,0,0,0,1,0,0,1,0,1,0,1,0,4,0
,,,,,,,,André Restivo,Male,"DEI/FEUP, Rua Dr. Roberto Frias, Porto, Portugal, LIACC, Porto, Portugal",Portugal,1,1,0,0,0,0,0,0,0,1,0,0,0,1,,
,,,,,,,,Hugo Sereno Ferreira,Male,"DEI/FEUP, Rua Dr. Roberto Frias, Porto, Portugal, INESC TEC, Porto, Portugal",Portugal,1,0,0,0,0,0,0,1,0,1,0,1,0,1,,
,,,,,,,,João Pedro Dias,Male,"DEI/FEUP, Rua Dr. Roberto Frias, Porto, Portugal",Portugal,1,0,0,0,0,0,0,1,0,1,0,0,0,1,,
What is discussed about Flutter on Stack Overflow (SO) question-and-answer (Q&A) website: An empirical study,2,1,0,1,1,0,"Mobile Development, Cross-platform, Flutter, Stack Overflow, Software Engineering",Afit Alanazi,Male,"King Saud University, College of Computer and Information Sciences, Riyadh",Saudi Arabia,1,1,0,0,0,1,0,0,1,0,1,0,1,0,2,1
,,,,,,,,Reem Alfayez,Female,"King Saud University, College of Computer and Information Sciences, Riyadh",Saudi Arabia,1,0,0,0,0,1,1,1,1,1,0,0,1,1,,
When the dragons defeat the knight: Basilisk an architectural pattern for platform and language independent development,4,0,0,0,1,0,"Software development, transpilation, GPU programming, multi-platform, benchmarking",Francesco Bertolotti,Male,"Università degli Studi di Milano, Computer Science Department",Italy,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4,0
,,,,,,,,Walter Cazzola,Male,"Università degli Studi di Milano, Computer Science Department",Italy,1,0,0,1,1,1,1,1,0,0,0,0,1,1,,
,,,,,,,,Dario Ostuni,Male,"Università degli Studi di Verona, Computer Science Department",Italy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
,,,,,,,,Carlo Castoldi,Male,"Università degli Studi di Milano, Computer Science Department",Italy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
White-box validation of quantitative product lines by statistical model checking and process mining,5,1,0,0,0,1,"Software Product Line, Statistical Model Checking, Process Mining, Software Validation, Feature-oriented Languages",Roberto Casaluce,Male,"Institute of Economics and L’EMbeDS, Sant’Anna School of Advanced Studies, Pisa, Italy",Italy,1,1,1,0,1,1,0,0,1,0,1,1,1,1,5,1
,,,,,,,,Andrea Burattin,Male,"DTU Technical University of Denmark, Lyngby, Denmark",Denmark,1,0,1,0,1,1,0,1,0,1,1,1,1,1,,
,,,,,,,,Francesca Chiaromonte,Female,"Institute of Economics and L’EMbeDS, Sant’Anna School of Advanced Studies, Pisa, Italy, Department of Statistics and Huck Institutes of the Life Sciences, Penn State University, USA","Italy, USA",0,0,0,1,1,0,1,1,0,1,1,1,0,1,,
,,,,,,,,Alberto Lluch Lafuente,Male,"DTU Technical University of Denmark, Lyngby, Denmark",Denmark,1,0,0,0,1,0,0,0,0,0,1,1,1,1,,
,,,,,,,,Andrea Vandin,Male,"Institute of Economics and L’EMbeDS, Sant’Anna School of Advanced Studies, Pisa, Italy, DTU Technical University of Denmark, Lyngby, Denmark","Italy, Denmark",1,0,1,0,1,1,1,1,1,1,1,1,1,1,,
Zipper-based embedding of strategic attribute grammars,4,0,0,0,0,1,"strategic term re-writing, attribute grammars, language engineering, memoization, traversal strategies",José Nuno Macedo,Male,"HASLab & INESC TEC, University of Minho",Portugal,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0
,,,,,,,,Emanuel Rodrigues,Male,"HASLab & INESC TEC, University of Minho",Portugal,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,
,,,,,,,,Marcos Viera,Male,Universidad de la Republica,Uruguay,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
,,,,,,,,João Saraiva,Male,"HASLab & INESC TEC, University of Minho",Portugal,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
Sum ,936,157,30,59,95,131,,,,,,,,,,,,,,,,,,,,,
227,,,Female Collaboration when co-author,27,43,65,,,,,,,,,,,,,,,,,,,,,
,,,Female collaboration when lead,9,18,12,,,,,Female Contribution,94,54,36,17,58,93,26,31,38,50,72,42,91,126,,
,,,Total Collaboration,59,95,131,,,,,Male Contribution,404,217,172,119,284,403,120,107,226,285,325,157,382,524,,
,,,,,,,,,,,Female Contribution when lead,26,17,13,3,18,26,9,9,14,4,17,15,29,21,,
,,,,,,,,,,,Male Contribution when lead,148,93,74,22,118,161,31,36,117,28,102,75,169,118,,
